"ProductID","Date","StockOnHand","DeliveredQuantity","SalesQuantity","WasteQuantity"
"21578","5/11/2023","4","0","2","0"
"21598","5/11/2023","4","0","0","0"
"21599","5/11/2023","3","0","2","0"
"21600","5/11/2023","7","0","3","0"
"21601","5/11/2023","6","0","0","0"
"21603","5/11/2023","8","0","5","0"
"21604","5/11/2023","5","0","3","0"
"21605","5/11/2023","6","6","6","0"
"21606","5/11/2023","10","6","5","0"
"21607","5/11/2023","14","0","0","0"
"21608","5/11/2023","7","6","4","0"
"75","5/12/2023","33","32","32","0"
"76","5/12/2023","34","40","32","0"
"99","5/12/2023","9","0","1","0"
"117","5/12/2023","13","4","2","0"
"118","5/12/2023","6","4","3","0"
"119","5/12/2023","4","0","2","0"
"120","5/12/2023","7","4","0","0"
"149","5/12/2023","11","0","2","0"
"184","5/12/2023","41","21","20","0"
"195","5/12/2023","40","30","29","4"
"218","5/12/2023","32","30","29","0"
"296","5/12/2023","11","4","5","0"
"300","5/12/2023","11","4","8","0"
"304","5/12/2023","3","0","3","0"
"317","5/12/2023","14","12","18","0"
"343","5/12/2023","9","0","0","1"
"353","5/12/2023","5","0","1","0"
"373","5/12/2023","23","6","6","0"
"374","5/12/2023","10","4","1","0"
"388","5/12/2023","25","24","20","1"
"419","5/12/2023","12","12","11","0"
"420","5/12/2023","7","6","6","0"
"462","5/12/2023","19","8","4","0"
"519","5/12/2023","16","6","7","0"
"525","5/12/2023","5","0","0","0"
"596","5/12/2023","6","4","4","0"
"597","5/12/2023","43","24","13","0"
"598","5/12/2023","7","4","3","1"
"1035","5/12/2023","22","6","6","1"
"1084","5/12/2023","25","15","10","0"
"1111","5/12/2023","9","0","2","0"
"1112","5/12/2023","13","0","0","0"
"1113","5/12/2023","10","0","0","0"
"1114","5/12/2023","12","0","4","0"
"1115","5/12/2023","14","0","2","0"
"1117","5/12/2023","5","0","1","0"
"1118","5/12/2023","14","0","2","0"
"1119","5/12/2023","6","0","0","0"
"1692","5/12/2023","14","6","11","0"
"1693","5/12/2023","5","0","5","0"
"1747","5/12/2023","32","20","20","0"
"1772","5/12/2023","7","0","3","0"
"1773","5/12/2023","11","0","0","0"
"1774","5/12/2023","3","0","0","0"
"1782","5/12/2023","21","12","19","3"
"1795","5/12/2023","27","21","14","0"
"1914","5/12/2023","8","0","0","0"
"1915","5/12/2023","7","0","0","0"
"1923","5/12/2023","9","0","1","0"
"1934","5/12/2023","8","5","3","0"
"1963","5/12/2023","30","12","12","0"
"1984","5/12/2023","6","0","3","0"
"2135","5/12/2023","12","0","4","0"
"2136","5/12/2023","5","0","0","0"
"2148","5/12/2023","14","0","9","0"
"2183","5/12/2023","16","12","6","0"
"2193","5/12/2023","23","15","14","1"
"2237","5/12/2023","4","0","0","0"
"2358","5/12/2023","15","4","5","0"
"2361","5/12/2023","2","0","6","0"
"2445","5/12/2023","21","0","8","0"
"2449","5/12/2023","8","6","6","0"
"2451","5/12/2023","38","30","6","0"
"2475","5/12/2023","8","0","1","0"
"2476","5/12/2023","12","0","0","0"
"2507","5/12/2023","19","6","4","0"
"2525","5/12/2023","10","0","2","0"
"2562","5/12/2023","6","6","6","0"
"2582","5/12/2023","8","0","3","0"
"2586","5/12/2023","12","8","6","1"
"2602","5/12/2023","7","0","2","0"
"2631","5/12/2023","6","6","5","0"
"2685","5/12/2023","16","8","5","0"
"2723","5/12/2023","6","0","0","0"
"2730","5/12/2023","6","0","0","0"
"2731","5/12/2023","6","0","1","0"
"2732","5/12/2023","6","0","0","0"
"2734","5/12/2023","5","4","3","0"
"2735","5/12/2023","7","4","6","0"
"2761","5/12/2023","45","20","19","0"
"2788","5/12/2023","70","64","21","1"
"2812","5/12/2023","4","0","0","0"
"2813","5/12/2023","8","0","1","0"
"2814","5/12/2023","7","0","2","0"
"2913","5/12/2023","3","0","0","0"
"2914","5/12/2023","6","0","1","0"
"3015","5/12/2023","6","0","2","0"
"3035","5/12/2023","8","0","0","0"
"4446","5/12/2023","16","9","7","4"
"12136","5/12/2023","42","30","32","5"
"12482","5/12/2023","28","6","8","0"
"12516","5/12/2023","9","4","1","0"
"12518","5/12/2023","11","4","2","0"
"12523","5/12/2023","5","0","1","0"
"16062","5/12/2023","9","0","1","0"
"16276","5/12/2023","9","0","0","0"
"19322","5/12/2023","7","0","0","0"
"19329","5/12/2023","4","0","0","0"
"19516","5/12/2023","13","6","7","0"
"19520","5/12/2023","6","0","3","0"
"19521","5/12/2023","1","0","0","0"
"20901","5/12/2023","11","0","0","0"
"20920","5/12/2023","11","0","0","0"
"21099","5/12/2023","13","0","0","0"
"21102","5/12/2023","8","0","0","0"
"21103","5/12/2023","173","0","0","0"
"21132","5/12/2023","36","18","12","12"
"21171","5/12/2023","18","4","3","0"
"21174","5/12/2023","17","8","15","1"
"21175","5/12/2023","13","8","6","0"
"21176","5/12/2023","12","8","6","0"
"21570","5/12/2023","12","0","0","0"
"21577","5/12/2023","9","0","2","0"
"21578","5/12/2023","6","4","4","0"
"21598","5/12/2023","8","4","1","0"
"21599","5/12/2023","1","0","1","0"
"21600","5/12/2023","8","4","3","0"
"21601","5/12/2023","10","4","3","0"
"21603","5/12/2023","9","6","4","0"
"21604","5/12/2023","2","0","0","0"
"21605","5/12/2023","0","0","0","0"
"21606","5/12/2023","11","6","1","0"
"21607","5/12/2023","14","0","0","0"
"21608","5/12/2023","3","0","0","0"
"75","5/13/2023","33","32","22","3"
"76","5/13/2023","42","40","25","3"
"99","5/13/2023","8","0","1","0"
"117","5/13/2023","11","0","2","0"
"118","5/13/2023","7","4","0","0"
"119","5/13/2023","6","4","0","0"
"120","5/13/2023","7","0","3","0"
"149","5/13/2023","9","0","2","0"
"184","5/13/2023","33","12","18","2"
"195","5/13/2023","34","27","28","1"
"218","5/13/2023","33","30","19","0"
"296","5/13/2023","6","0","2","0"
"300","5/13/2023","3","0","5","0"
"304","5/13/2023","8","8","3","0"
"317","5/13/2023","8","12","6","0"
"343","5/13/2023","8","0","3","0"
"353","5/13/2023","4","0","0","0"
"373","5/13/2023","17","0","0","0"
"374","5/13/2023","13","4","1","0"
"388","5/13/2023","13","9","13","0"
"419","5/13/2023","13","12","7","0"
"420","5/13/2023","7","6","4","0"
"462","5/13/2023","23","8","5","0"
"519","5/13/2023","21","12","9","0"
"525","5/13/2023","10","5","4","0"
"596","5/13/2023","2","0","2","0"
"597","5/13/2023","30","0","11","0"
"598","5/13/2023","3","0","3","0"
"1035","5/13/2023","21","6","5","0"
"1084","5/13/2023","15","0","17","0"
"1111","5/13/2023","7","0","2","0"
"1112","5/13/2023","13","0","1","0"
"1113","5/13/2023","10","0","1","0"
"1114","5/13/2023","8","0","4","0"
"1115","5/13/2023","12","0","1","0"
"1117","5/13/2023","4","0","0","0"
"1118","5/13/2023","12","0","3","0"
"1119","5/13/2023","6","0","0","0"
"1692","5/13/2023","9","6","2","0"
"1693","5/13/2023","6","6","7","0"
"1747","5/13/2023","27","15","24","0"
"1772","5/13/2023","4","0","1","0"
"1773","5/13/2023","11","0","1","0"
"1774","5/13/2023","11","8","1","0"
"1782","5/13/2023","11","12","5","0"
"1795","5/13/2023","41","28","11","0"
"1914","5/13/2023","8","0","1","0"
"1915","5/13/2023","7","0","0","0"
"1923","5/13/2023","8","0","2","0"
"1934","5/13/2023","5","0","3","0"
"1963","5/13/2023","24","6","6","0"
"1984","5/13/2023","9","6","2","0"
"2135","5/13/2023","8","0","1","0"
"2136","5/13/2023","5","0","0","0"
"2148","5/13/2023","5","0","2","0"
"2183","5/13/2023","10","0","1","1"
"2193","5/13/2023","23","15","8","0"
"2237","5/13/2023","10","6","3","0"
"2358","5/13/2023","10","0","1","0"
"2361","5/13/2023","3","7","12","0"
"2445","5/13/2023","19","6","9","1"
"2449","5/13/2023","14","12","12","0"
"2451","5/13/2023","47","15","9","0"
"2475","5/13/2023","7","0","0","0"
"2507","5/13/2023","27","12","8","0"
"2525","5/13/2023","8","0","0","0"
"2562","5/13/2023","6","6","5","0"
"2582","5/13/2023","9","4","2","0"
"2586","5/13/2023","21","16","7","0"
"2602","5/13/2023","5","0","0","0"
"2631","5/13/2023","7","6","7","0"
"2685","5/13/2023","15","4","9","0"
"2723","5/13/2023","6","0","0","0"
"2730","5/13/2023","12","6","4","0"
"2731","5/13/2023","5","0","1","0"
"2732","5/13/2023","6","0","0","0"
"2734","5/13/2023","6","4","1","0"
"2735","5/13/2023","5","4","2","0"
"2761","5/13/2023","36","10","10","0"
"2788","5/13/2023","48","0","12","30"
"2802","5/13/2023","9","0","1","0"
"2812","5/13/2023","4","0","0","0"
"2813","5/13/2023","7","0","2","0"
"2814","5/13/2023","5","0","1","0"
"2913","5/13/2023","9","6","3","0"
"2914","5/13/2023","5","0","0","0"
"3015","5/13/2023","4","0","0","0"
"3035","5/13/2023","8","0","3","0"
"4446","5/13/2023","17","12","11","0"
"12136","5/13/2023","29","24","21","1"
"12482","5/13/2023","20","0","6","0"
"12516","5/13/2023","8","0","1","0"
"12518","5/13/2023","9","0","5","0"
"12523","5/13/2023","8","4","1","0"
"16062","5/13/2023","8","0","1","0"
"16063","5/13/2023","8","0","0","0"
"16276","5/13/2023","9","0","1","0"
"19322","5/13/2023","7","0","2","0"
"19329","5/13/2023","10","6","0","0"
"19516","5/13/2023","6","0","1","0"
"19520","5/13/2023","11","8","0","0"
"19521","5/13/2023","9","8","2","0"
"20901","5/13/2023","11","0","1","0"
"21099","5/13/2023","13","0","1","0"
"21102","5/13/2023","8","0","0","0"
"21103","5/13/2023","173","0","0","0"
"21132","5/13/2023","24","12","7","4"
"21171","5/13/2023","19","4","1","1"
"21174","5/13/2023","13","12","13","0"
"21175","5/13/2023","11","4","4","0"
"21176","5/13/2023","14","8","5","0"
"21570","5/13/2023","12","0","0","0"
"21577","5/13/2023","11","4","1","0"
"21578","5/13/2023","6","4","3","0"
"21598","5/13/2023","7","0","0","0"
"21599","5/13/2023","4","4","2","0"
"21600","5/13/2023","5","0","2","0"
"21601","5/13/2023","7","0","1","0"
"21603","5/13/2023","5","0","0","0"
"21604","5/13/2023","8","6","0","0"
"21605","5/13/2023","6","6","2","0"
"21606","5/13/2023","16","6","1","0"
"21607","5/13/2023","20","6","6","0"
"21608","5/13/2023","3","0","1","0"
"75","5/14/2023","44","36","17","5"
"76","5/14/2023","50","36","39","8"
"99","5/14/2023","7","0","0","0"
"117","5/14/2023","9","0","1","0"
"118","5/14/2023","11","4","4","0"
"119","5/14/2023","6","0","1","0"
"120","5/14/2023","4","0","4","0"
"149","5/14/2023","7","0","0","0"
"184","5/14/2023","16","3","9","1"
"195","5/14/2023","23","18","17","0"
"218","5/14/2023","41","27","24","6"
"296","5/14/2023","8","4","2","0"
"300","5/14/2023","2","4","3","0"
"304","5/14/2023","9","4","4","0"
"317","5/14/2023","14","12","8","0"
"343","5/14/2023","5","0","3","0"
"353","5/14/2023","4","0","0","0"
"373","5/14/2023","23","6","2","0"
"374","5/14/2023","24","12","2","0"
"388","5/14/2023","15","15","7","0"
"419","5/14/2023","18","12","17","0"
"420","5/14/2023","9","6","8","0"
"462","5/14/2023","18","0","10","1"
"519","5/14/2023","18","6","6","0"
"525","5/14/2023","6","0","2","0"
"596","5/14/2023","4","4","2","0"
"597","5/14/2023","19","0","2","0"
"598","5/14/2023","4","4","1","3"
"1035","5/14/2023","16","0","4","0"
"1084","5/14/2023","8","10","4","0"
"1111","5/14/2023","5","0","0","0"
"1112","5/14/2023","12","0","1","0"
"1113","5/14/2023","9","0","0","0"
"1114","5/14/2023","10","6","1","0"
"1115","5/14/2023","11","0","7","0"
"1117","5/14/2023","4","0","2","0"
"1118","5/14/2023","9","0","5","0"
"1119","5/14/2023","6","0","0","0"
"1692","5/14/2023","19","12","8","0"
"1693","5/14/2023","-1","0","0","0"
"1747","5/14/2023","28","25","10","3"
"1772","5/14/2023","3","0","0","0"
"1773","5/14/2023","10","0","1","0"
"1774","5/14/2023","10","0","2","0"
"1782","5/14/2023","27","21","7","0"
"1795","5/14/2023","30","0","9","1"
"1914","5/14/2023","7","0","2","0"
"1915","5/14/2023","7","0","0","0"
"1923","5/14/2023","6","0","0","0"
"1934","5/14/2023","2","0","0","2"
"1963","5/14/2023","30","12","7","0"
"1984","5/14/2023","7","0","1","0"
"2135","5/14/2023","7","0","2","0"
"2136","5/14/2023","5","0","0","0"
"2148","5/14/2023","3","0","1","0"
"2183","5/14/2023","14","6","3","0"
"2193","5/14/2023","30","15","9","0"
"2237","5/14/2023","7","0","4","0"
"2358","5/14/2023","17","8","10","0"
"2361","5/14/2023","-2","7","3","3"
"2445","5/14/2023","15","6","4","0"
"2449","5/14/2023","8","6","5","0"
"2451","5/14/2023","73","35","12","0"
"2476","5/14/2023","12","0","1","0"
"2507","5/14/2023","31","12","10","0"
"2525","5/14/2023","8","0","3","0"
"2562","5/14/2023","7","6","3","0"
"2582","5/14/2023","7","0","3","0"
"2586","5/14/2023","26","12","5","0"
"2602","5/14/2023","5","0","1","0"
"2631","5/14/2023","6","6","1","0"
"2685","5/14/2023","10","4","5","4"
"2723","5/14/2023","6","0","0","0"
"2730","5/14/2023","8","0","2","0"
"2731","5/14/2023","4","0","0","0"
"2732","5/14/2023","6","0","0","0"
"2734","5/14/2023","13","8","3","0"
"2735","5/14/2023","7","4","5","0"
"2761","5/14/2023","26","0","6","0"
"2788","5/14/2023","18","12","8","0"
"2802","5/14/2023","8","0","0","0"
"2812","5/14/2023","10","6","0","0"
"2813","5/14/2023","5","0","0","0"
"2814","5/14/2023","10","6","1","0"
"2913","5/14/2023","6","0","3","0"
"2914","5/14/2023","5","0","0","0"
"3015","5/14/2023","4","0","0","0"
"3035","5/14/2023","5","0","0","0"
"4446","5/14/2023","15","9","7","4"
"12136","5/14/2023","19","12","11","0"
"12482","5/14/2023","14","0","1","0"
"12516","5/14/2023","11","4","3","0"
"12518","5/14/2023","8","4","4","0"
"12523","5/14/2023","15","8","5","0"
"16062","5/14/2023","7","0","1","0"
"16063","5/14/2023","8","0","0","0"
"16276","5/14/2023","8","0","0","0"
"19322","5/14/2023","5","0","0","0"
"19329","5/14/2023","10","0","0","0"
"19516","5/14/2023","11","6","2","0"
"19520","5/14/2023","11","0","2","0"
"19521","5/14/2023","7","0","0","0"
"20901","5/14/2023","10","0","0","0"
"21099","5/14/2023","12","0","0","0"
"21102","5/14/2023","8","0","0","0"
"21103","5/14/2023","173","0","0","0"
"21132","5/14/2023","28","15","10","6"
"21171","5/14/2023","17","0","4","4"
"21174","5/14/2023","12","12","5","0"
"21175","5/14/2023","11","4","4","5"
"21176","5/14/2023","13","4","5","0"
"21570","5/14/2023","12","0","0","0"
"21577","5/14/2023","14","4","0","0"
"21578","5/14/2023","11","8","0","0"
"21598","5/14/2023","7","0","1","0"
"21599","5/14/2023","2","0","1","0"
"21600","5/14/2023","3","0","2","1"
"21601","5/14/2023","6","0","0","0"
"21603","5/14/2023","5","0","2","0"
"21604","5/14/2023","8","0","0","0"
"21605","5/14/2023","4","0","4","0"
"21606","5/14/2023","15","0","4","0"
"21607","5/14/2023","14","0","0","0"
"21608","5/14/2023","8","6","4","0"
"75","5/15/2023","58","36","36","13"
"76","5/15/2023","47","44","45","1"
"99","5/15/2023","7","0","1","0"
"117","5/15/2023","8","0","2","6"
"118","5/15/2023","11","4","2","0"
"119","5/15/2023","5","0","2","0"
"120","5/15/2023","4","4","1","0"
"149","5/15/2023","7","0","0","0"
"184","5/15/2023","6","0","0","0"
"195","5/15/2023","30","24","27","0"
"218","5/15/2023","41","30","29","5"
"296","5/15/2023","14","8","6","0"
"300","5/15/2023","3","4","3","0"
"304","5/15/2023","13","8","2","0"
"317","5/15/2023","18","12","9","0"
"343","5/15/2023","2","0","0","0"
"353","5/15/2023","4","0","1","0"
"373","5/15/2023","21","0","4","0"
"374","5/15/2023","22","0","7","0"
"388","5/15/2023","26","18","22","3"
"419","5/15/2023","13","12","6","0"
"420","5/15/2023","1","0","1","0"
"462","5/15/2023","15","8","7","0"
"519","5/15/2023","12","0","1","0"
"525","5/15/2023","9","5","0","0"
"596","5/15/2023","6","4","4","0"
"597","5/15/2023","17","0","10","2"
"598","5/15/2023","0","0","0","0"
"1035","5/15/2023","12","0","1","1"
"1084","5/15/2023","9","5","8","0"
"1111","5/15/2023","5","0","1","0"
"1112","5/15/2023","11","0","0","0"
"1113","5/15/2023","9","0","1","0"
"1114","5/15/2023","15","6","3","0"
"1115","5/15/2023","4","0","0","0"
"1117","5/15/2023","10","8","1","0"
"1118","5/15/2023","4","0","0","0"
"1692","5/15/2023","17","6","9","0"
"1693","5/15/2023","5","6","4","0"
"1747","5/15/2023","25","10","14","0"
"1772","5/15/2023","11","8","3","0"
"1773","5/15/2023","9","0","0","0"
"1774","5/15/2023","8","0","0","0"
"1782","5/15/2023","35","15","20","2"
"1795","5/15/2023","27","7","8","0"
"1914","5/15/2023","5","0","1","0"
"1915","5/15/2023","7","0","0","0"
"1923","5/15/2023","6","0","0","0"
"1934","5/15/2023","5","5","1","0"
"1963","5/15/2023","35","12","8","0"
"1984","5/15/2023","12","6","0","0"
"2135","5/15/2023","11","6","0","0"
"2136","5/15/2023","5","0","0","0"
"2148","5/15/2023","2","0","1","0"
"2183","5/15/2023","17","6","2","0"
"2193","5/15/2023","33","12","13","8"
"2237","5/15/2023","3","0","2","0"
"2358","5/15/2023","7","0","3","0"
"2361","5/15/2023","-1","7","5","0"
"2445","5/15/2023","11","0","2","0"
"2449","5/15/2023","9","6","6","0"
"2451","5/15/2023","61","0","14","0"
"2476","5/15/2023","11","0","0","0"
"2507","5/15/2023","21","0","14","0"
"2525","5/15/2023","5","0","2","0"
"2562","5/15/2023","16","12","12","0"
"2582","5/15/2023","4","0","3","0"
"2586","5/15/2023","37","16","13","5"
"2602","5/15/2023","12","8","1","0"
"2631","5/15/2023","11","6","4","0"
"2685","5/15/2023","1","0","0","0"
"2723","5/15/2023","6","0","0","0"
"2730","5/15/2023","6","0","0","0"
"2731","5/15/2023","4","0","1","0"
"2732","5/15/2023","6","0","0","0"
"2734","5/15/2023","10","0","7","0"
"2735","5/15/2023","6","4","3","0"
"2761","5/15/2023","35","15","16","9"
"2788","5/15/2023","22","12","15","0"
"2802","5/15/2023","8","0","0","0"
"2812","5/15/2023","10","0","0","0"
"2813","5/15/2023","5","0","0","0"
"2814","5/15/2023","9","0","2","0"
"2913","5/15/2023","9","6","2","0"
"2914","5/15/2023","5","0","1","0"
"3015","5/15/2023","12","8","2","0"
"3033","5/15/2023","6","0","1","0"
"3035","5/15/2023","5","0","1","0"
"4446","5/15/2023","13","9","9","1"
"12136","5/15/2023","38","30","21","2"
"12482","5/15/2023","19","6","3","0"
"12516","5/15/2023","8","0","7","0"
"12518","5/15/2023","8","4","4","0"
"12523","5/15/2023","10","0","6","0"
"16062","5/15/2023","6","0","0","0"
"16063","5/15/2023","8","0","0","0"
"16276","5/15/2023","8","0","0","0"
"19322","5/15/2023","5","0","1","0"
"19329","5/15/2023","10","0","1","0"
"19516","5/15/2023","15","6","7","0"
"19520","5/15/2023","9","0","2","0"
"19521","5/15/2023","7","0","0","0"
"20901","5/15/2023","10","0","0","0"
"21099","5/15/2023","12","0","0","0"
"21102","5/15/2023","8","0","0","0"
"21103","5/15/2023","173","0","1","0"
"21132","5/15/2023","24","12","13","1"
"21171","5/15/2023","9","0","3","5"
"21174","5/15/2023","11","4","11","0"
"21175","5/15/2023","14","12","6","0"
"21176","5/15/2023","8","0","4","0"
"21570","5/15/2023","12","0","1","0"
"21577","5/15/2023","14","0","1","0"
"21578","5/15/2023","11","0","0","0"
"21598","5/15/2023","6","0","1","0"
"21599","5/15/2023","5","4","4","0"
"21600","5/15/2023","4","4","0","0"
"21601","5/15/2023","6","0","0","0"
"21603","5/15/2023","9","6","6","0"
"21604","5/15/2023","8","0","2","0"
"21605","5/15/2023","6","6","5","0"
"21606","5/15/2023","12","0","4","0"
"21607","5/15/2023","14","0","0","0"
"21608","5/15/2023","4","0","1","0"
"75","5/16/2023","20","40","37","7"
"76","5/16/2023","43","40","33","2"
"99","5/16/2023","6","0","0","0"
"117","5/16/2023","0","0","0","0"
"118","5/16/2023","9","0","2","0"
"119","5/16/2023","7","4","2","0"
"120","5/16/2023","3","0","3","0"
"149","5/16/2023","7","0","1","0"
"184","5/16/2023","6","6","7","0"
"195","5/16/2023","37","30","22","0"
"218","5/16/2023","38","30","29","1"
"296","5/16/2023","12","4","4","0"
"300","5/16/2023","4","4","4","0"
"304","5/16/2023","15","4","5","0"
"317","5/16/2023","27","18","13","0"
"343","5/16/2023","2","0","1","1"
"353","5/16/2023","3","0","1","0"
"373","5/16/2023","17","0","0","0"
"374","5/16/2023","19","4","7","0"
"388","5/16/2023","22","18","19","0"
"419","5/16/2023","19","12","12","0"
"420","5/16/2023","12","12","10","0"
"462","5/16/2023","8","0","6","0"
"519","5/16/2023","17","6","5","0"
"525","5/16/2023","9","0","0","0"
"596","5/16/2023","7","4","4","0"
"597","5/16/2023","13","12","8","1"
"598","5/16/2023","4","4","2","1"
"1035","5/16/2023","10","0","1","4"
"1084","5/16/2023","7","5","6","0"
"1111","5/16/2023","4","0","0","0"
"1113","5/16/2023","8","0","0","0"
"1114","5/16/2023","12","0","3","0"
"1115","5/16/2023","4","0","2","0"
"1117","5/16/2023","9","0","1","0"
"1118","5/16/2023","4","0","1","0"
"1119","5/16/2023","6","0","1","0"
"1692","5/16/2023","20","12","7","0"
"1693","5/16/2023","7","6","7","0"
"1747","5/16/2023","25","15","20","0"
"1772","5/16/2023","8","0","1","0"
"1773","5/16/2023","9","0","0","0"
"1774","5/16/2023","8","0","0","0"
"1782","5/16/2023","31","18","19","6"
"1795","5/16/2023","33","14","7","3"
"1914","5/16/2023","4","0","0","0"
"1915","5/16/2023","7","0","0","0"
"1923","5/16/2023","6","0","0","0"
"1934","5/16/2023","4","0","2","0"
"1963","5/16/2023","39","12","16","0"
"1984","5/16/2023","12","0","3","0"
"2135","5/16/2023","11","0","0","0"
"2136","5/16/2023","5","0","0","0"
"2148","5/16/2023","5","4","3","0"
"2183","5/16/2023","15","0","4","4"
"2193","5/16/2023","17","15","16","0"
"2237","5/16/2023","1","0","0","0"
"2358","5/16/2023","4","0","4","0"
"2361","5/16/2023","12","7","2","1"
"2445","5/16/2023","9","0","1","0"
"2449","5/16/2023","15","12","13","0"
"2451","5/16/2023","47","0","15","1"
"2476","5/16/2023","11","0","0","0"
"2507","5/16/2023","3","0","4","0"
"2525","5/16/2023","3","0","1","0"
"2562","5/16/2023","10","6","5","0"
"2582","5/16/2023","1","0","0","0"
"2586","5/16/2023","28","8","15","3"
"2602","5/16/2023","11","0","1","0"
"2631","5/16/2023","7","0","3","0"
"2685","5/16/2023","4","4","2","0"
"2723","5/16/2023","6","0","1","0"
"2730","5/16/2023","6","0","0","0"
"2731","5/16/2023","3","0","1","0"
"2732","5/16/2023","6","0","0","0"
"2734","5/16/2023","7","4","1","0"
"2735","5/16/2023","7","4","5","0"
"2761","5/16/2023","17","5","8","2"
"2788","5/16/2023","16","12","13","0"
"2802","5/16/2023","8","0","0","0"
"2812","5/16/2023","10","0","0","0"
"2813","5/16/2023","11","6","0","0"
"2814","5/16/2023","7","0","1","0"
"2913","5/16/2023","7","0","0","0"
"2914","5/16/2023","4","0","1","0"
"3015","5/16/2023","10","0","2","0"
"3033","5/16/2023","5","0","0","0"
"3035","5/16/2023","10","6","1","0"
"4446","5/16/2023","18","9","10","2"
"12136","5/16/2023","42","30","33","4"
"12482","5/16/2023","22","6","5","0"
"12516","5/16/2023","1","0","1","0"
"12518","5/16/2023","8","4","6","0"
"12523","5/16/2023","12","8","10","0"
"16062","5/16/2023","6","0","1","0"
"16063","5/16/2023","8","0","0","0"
"16276","5/16/2023","8","0","2","3"
"19322","5/16/2023","4","0","0","0"
"19329","5/16/2023","9","0","0","0"
"19516","5/16/2023","14","6","6","0"
"19520","5/16/2023","7","0","3","0"
"19521","5/16/2023","15","8","1","0"
"20901","5/16/2023","10","0","1","0"
"21099","5/16/2023","12","0","0","0"
"21102","5/16/2023","8","0","0","0"
"21103","5/16/2023","172","0","1","0"
"21132","5/16/2023","25","21","15","2"
"21171","5/16/2023","1","0","0","1"
"21174","5/16/2023","17","16","13","0"
"21175","5/16/2023","16","8","14","0"
"21176","5/16/2023","1","0","0","0"
"21570","5/16/2023","11","0","0","0"
"21577","5/16/2023","17","4","6","0"
"21578","5/16/2023","15","4","3","1"
"21598","5/16/2023","5","0","0","0"
"21599","5/16/2023","5","4","2","0"
"21600","5/16/2023","4","0","0","0"
"21601","5/16/2023","6","0","0","0"
"21603","5/16/2023","3","0","3","0"
"21604","5/16/2023","6","0","3","0"
"21605","5/16/2023","7","6","6","0"
"21606","5/16/2023","7","0","4","1"
"21607","5/16/2023","14","0","0","0"
"21608","5/16/2023","3","0","2","0"
"75","5/17/2023","9","32","25","3"
"76","5/17/2023","48","40","44","3"
"99","5/17/2023","6","0","0","0"
"117","5/17/2023","0","0","0","0"
"118","5/17/2023","11","4","3","0"
"119","5/17/2023","5","0","0","0"
"120","5/17/2023","0","0","0","0"
"149","5/17/2023","6","0","0","0"
"184","5/17/2023","11","12","4","0"
"195","5/17/2023","45","30","31","1"
"218","5/17/2023","38","30","25","1"
"296","5/17/2023","12","4","4","0"
"300","5/17/2023","8","8","3","0"
"304","5/17/2023","10","0","4","0"
"317","5/17/2023","27","12","24","0"
"343","5/17/2023","4","4","1","0"
"353","5/17/2023","8","6","0","0"
"373","5/17/2023","23","6","6","0"
"374","5/17/2023","12","0","2","0"
"388","5/17/2023","24","21","20","0"
"419","5/17/2023","19","12","22","0"
"420","5/17/2023","8","6","8","0"
"462","5/17/2023","10","8","4","0"
"519","5/17/2023","18","6","0","0"
"525","5/17/2023","9","0","2","0"
"596","5/17/2023","7","4","2","0"
"597","5/17/2023","16","12","13","0"
"598","5/17/2023","5","4","3","0"
"1035","5/17/2023","5","0","4","0"
"1084","5/17/2023","11","10","7","0"
"1111","5/17/2023","10","6","2","0"
"1113","5/17/2023","8","0","0","0"
"1114","5/17/2023","9","0","0","0"
"1115","5/17/2023","8","6","0","0"
"1117","5/17/2023","8","0","0","0"
"1118","5/17/2023","9","6","0","0"
"1119","5/17/2023","5","0","0","0"
"1692","5/17/2023","13","0","9","0"
"1693","5/17/2023","6","6","6","0"
"1747","5/17/2023","30","25","20","3"
"1772","5/17/2023","7","0","0","0"
"1773","5/17/2023","9","0","0","0"
"1774","5/17/2023","8","0","1","0"
"1782","5/17/2023","24","18","20","0"
"1795","5/17/2023","30","7","6","11"
"1914","5/17/2023","4","0","0","0"
"1915","5/17/2023","7","0","0","0"
"1923","5/17/2023","6","0","0","0"
"1934","5/17/2023","7","5","4","0"
"1963","5/17/2023","35","12","18","0"
"1984","5/17/2023","9","0","0","0"
"2135","5/17/2023","11","0","1","0"
"2136","5/17/2023","5","0","0","0"
"2148","5/17/2023","6","4","4","0"
"2183","5/17/2023","7","0","4","0"
"2193","5/17/2023","16","15","10","0"
"2237","5/17/2023","7","6","0","0"
"2358","5/17/2023","0","0","0","0"
"2361","5/17/2023","9","0","3","0"
"2445","5/17/2023","14","6","4","0"
"2449","5/17/2023","8","6","7","0"
"2451","5/17/2023","31","0","19","0"
"2476","5/17/2023","11","0","0","0"
"2507","5/17/2023","5","6","6","0"
"2525","5/17/2023","8","6","0","0"
"2562","5/17/2023","11","6","11","0"
"2582","5/17/2023","5","4","2","0"
"2586","5/17/2023","18","8","7","2"
"2602","5/17/2023","10","0","0","0"
"2631","5/17/2023","10","6","6","1"
"2685","5/17/2023","10","8","1","0"
"2723","5/17/2023","5","0","0","0"
"2730","5/17/2023","6","0","0","0"
"2731","5/17/2023","2","0","0","0"
"2732","5/17/2023","6","0","0","0"
