ProductID,Date,StockOnHand,DeliveredQuantity,SalesQuantity,WasteQuantity,Recommended stock Quantity
519,2023/03/09,26,6,5,4,31
525,2023/03/09,2,0,0,0,2
596,2023/03/09,4,4,4,0,8
597,2023/03/09,41,18,9,0,50
598,2023/03/09,8,0,0,0,8
1035,2023/03/09,12,6,7,0,19
1084,2023/03/09,28,15,14,0,42
1112,2023/03/09,12,0,0,0,12
1113,2023/03/09,5,0,0,0,5
1114,2023/03/09,11,0,1,0,12
1115,2023/03/09,8,0,1,0,9
1118,2023/03/09,15,0,1,0,16
1119,2023/03/09,10,0,0,0,10
1692,2023/03/09,5,6,5,0,10
1693,2023/03/09,5,6,4,0,9
1747,2023/03/09,44,20,13,0,57
1772,2023/03/09,5,0,1,0,6
1773,2023/03/09,7,0,0,0,7
1774,2023/03/09,7,0,0,0,7
1782,2023/03/09,42,30,19,0,61
1795,2023/03/09,41,14,20,0,61
1914,2023/03/09,12,0,2,0,14
1915,2023/03/09,10,0,2,0,12
1923,2023/03/09,9,0,0,0,9
1934,2023/03/09,6,5,0,0,6
1963,2023/03/09,0,0,0,0,0
1984,2023/03/09,5,0,0,0,5
2135,2023/03/09,7,0,1,0,8
2136,2023/03/09,9,0,1,0,10
2148,2023/03/09,6,4,3,0,9
2183,2023/03/09,6,6,2,0,8
2193,2023/03/09,27,21,18,5,45
2237,2023/03/09,7,0,2,0,9
2358,2023/03/09,5,4,3,0,8
2361,2023/03/09,12,7,5,0,17
2445,2023/03/09,10,6,7,0,17
2449,2023/03/09,6,6,6,0,12
2451,2023/03/09,41,15,11,0,52
2475,2023/03/09,12,0,0,0,12
2476,2023/03/09,10,0,0,0,10
2507,2023/03/09,38,12,9,1,47
2525,2023/03/09,10,0,1,0,11
2562,2023/03/09,-1,0,0,0,-1
2582,2023/03/09,10,0,1,0,11
2586,2023/03/09,39,20,17,1,56
2602,2023/03/09,10,0,0,0,10
2631,2023/03/09,7,6,5,0,12
2685,2023/03/09,14,8,7,2,21
2723,2023/03/09,16,0,1,0,17
2730,2023/03/09,8,0,2,0,10
2731,2023/03/09,8,0,2,0,10
2732,2023/03/09,7,0,0,0,7
2734,2023/03/09,7,4,7,0,14
2735,2023/03/09,8,4,0,0,8
2761,2023/03/09,35,20,18,0,53
2788,2023/03/09,34,32,16,0,50
2802,2023/03/09,5,0,0,0,5
2812,2023/03/09,8,0,0,0,8
2813,2023/03/09,11,0,1,0,12
2814,2023/03/09,9,0,2,0,11
2913,2023/03/09,3,0,3,0,6
2914,2023/03/09,6,0,0,0,6
3015,2023/03/09,2,0,0,0,2
3033,2023/03/09,8,0,0,0,8
3035,2023/03/09,9,0,1,0,10
4446,2023/03/09,17,9,6,0,23
12136,2023/03/09,38,24,20,10,58
12516,2023/03/09,7,4,3,0,10
12518,2023/03/09,4,4,3,0,7
12523,2023/03/09,8,4,7,0,15
16062,2023/03/09,10,0,2,0,12
16276,2023/03/09,5,0,0,0,5
19322,2023/03/09,9,0,0,0,9
19329,2023/03/09,4,0,0,0,4
19520,2023/03/09,9,0,0,0,9
19521,2023/03/09,13,0,1,0,14
20920,2023/03/09,19,0,0,0,19
21097,2023/03/09,8,0,0,0,8
21103,2023/03/09,6,0,0,0,6
21132,2023/03/09,16,21,24,4,40
21171,2023/03/09,2,0,1,0,3
21174,2023/03/09,18,12,9,1,27
21175,2023/03/09,11,8,11,0,22
21176,2023/03/09,14,8,8,0,22
75,2023/03/10,42,88,41,0,83
76,2023/03/10,54,92,50,0,104
99,2023/03/10,15,0,0,0,15
117,2023/03/10,5,4,1,0,6
118,2023/03/10,4,4,3,0,7
119,2023/03/10,1,4,0,0,1
120,2023/03/10,8,4,0,0,8
149,2023/03/10,7,0,0,0,7
184,2023/03/10,29,18,21,1,50
195,2023/03/10,28,69,32,0,60
218,2023/03/10,28,30,31,0,59
296,2023/03/10,5,8,4,0,9
300,2023/03/10,-26,8,4,0,-22
304,2023/03/10,1,0,0,0,1
317,2023/03/10,4,12,5,0,9
343,2023/03/10,2,0,0,0,2
353,2023/03/10,7,0,1,0,8
373,2023/03/10,5,6,2,0,7
374,2023/03/10,5,8,4,0,9
388,2023/03/10,31,39,22,1,53
419,2023/03/10,6,6,5,0,11
420,2023/03/10,1,6,0,0,1
462,2023/03/10,12,16,5,0,17
519,2023/03/10,29,18,9,1,38
525,2023/03/10,7,5,4,0,11
596,2023/03/10,8,8,2,0,10
597,2023/03/10,68,36,14,0,82
598,2023/03/10,8,0,2,0,10
1035,2023/03/10,11,6,9,0,20
1084,2023/03/10,34,20,11,0,45
1112,2023/03/10,12,0,0,0,12
1113,2023/03/10,5,6,0,0,5
1114,2023/03/10,16,12,2,0,18
1115,2023/03/10,13,12,9,0,22
1117,2023/03/10,16,0,3,0,19
1118,2023/03/10,14,0,3,0,17
1119,2023/03/10,10,0,0,0,10
1692,2023/03/10,6,12,4,0,10
1693,2023/03/10,1,6,2,0,3
1747,2023/03/10,51,20,22,3,73
1772,2023/03/10,4,8,0,0,4
1773,2023/03/10,7,6,1,0,8
1774,2023/03/10,7,0,1,0,8
1782,2023/03/10,53,30,29,0,82
1795,2023/03/10,35,14,18,1,53
1914,2023/03/10,10,0,1,0,11
1915,2023/03/10,8,0,3,0,11
1923,2023/03/10,9,0,1,0,10
1934,2023/03/10,6,0,1,0,7
1963,2023/03/10,12,12,10,0,22
1984,2023/03/10,11,6,5,0,16
2135,2023/03/10,12,6,3,0,15
2136,2023/03/10,8,0,1,0,9
2148,2023/03/10,3,4,1,0,4
2183,2023/03/10,16,12,7,0,23
2193,2023/03/10,25,21,10,5,35
2237,2023/03/10,11,6,8,0,19
2358,2023/03/10,6,4,4,0,10
2361,2023/03/10,14,7,13,0,27
2445,2023/03/10,9,6,5,0,14
2449,2023/03/10,6,12,2,0,8
2451,2023/03/10,55,25,26,1,81
2475,2023/03/10,12,0,0,0,12
2476,2023/03/10,10,0,0,0,10
2507,2023/03/10,40,12,15,0,55
2525,2023/03/10,9,0,3,0,12
2562,2023/03/10,5,12,5,0,10
2582,2023/03/10,9,4,5,0,14
2586,2023/03/10,45,24,15,0,60
2602,2023/03/10,10,0,1,0,11
2631,2023/03/10,8,12,4,0,12
2685,2023/03/10,13,8,7,0,20
2723,2023/03/10,15,0,0,0,15
2730,2023/03/10,6,0,0,0,6
2731,2023/03/10,6,6,5,0,11
2732,2023/03/10,15,8,1,0,16
2734,2023/03/10,4,8,3,0,7
2735,2023/03/10,12,8,6,0,18
2761,2023/03/10,42,40,19,0,61
2788,2023/03/10,50,56,21,12,71
2802,2023/03/10,5,0,2,0,7
2812,2023/03/10,8,0,0,0,8
2813,2023/03/10,10,0,1,0,11
2814,2023/03/10,7,0,2,0,9
2913,2023/03/10,6,6,3,0,9
2914,2023/03/10,12,6,1,0,13
3015,2023/03/10,2,8,2,0,4
3033,2023/03/10,8,0,1,0,9
3035,2023/03/10,8,0,0,0,8
4446,2023/03/10,26,15,9,0,35
12136,2023/03/10,44,36,42,0,86
12516,2023/03/10,8,4,5,0,13
12518,2023/03/10,5,8,4,0,9
12523,2023/03/10,5,8,1,0,6
16062,2023/03/10,8,0,1,0,9
16276,2023/03/10,5,0,0,0,5
19322,2023/03/10,9,0,1,0,10
19329,2023/03/10,10,6,3,0,13
19520,2023/03/10,9,0,0,0,9
19521,2023/03/10,12,0,2,0,14
20920,2023/03/10,19,0,0,0,19
21097,2023/03/10,8,0,0,0,8
21103,2023/03/10,6,0,0,0,6
21132,2023/03/10,6,18,13,2,19
21171,2023/03/10,1,0,1,0,2
21174,2023/03/10,24,16,16,2,40
21175,2023/03/10,8,8,8,0,16
21176,2023/03/10,14,8,6,0,20
75,2023/03/11,41,28,35,0,76
76,2023/03/11,44,32,39,2,83
99,2023/03/11,15,0,3,0,18
117,2023/03/11,4,4,3,0,7
118,2023/03/11,1,0,1,0,2
119,2023/03/11,5,0,1,0,6
120,2023/03/11,8,4,1,0,9
184,2023/03/11,19,12,14,0,33
195,2023/03/11,32,21,32,0,64
218,2023/03/11,30,63,35,0,65
296,2023/03/11,5,8,4,0,9
300,2023/03/11,-26,4,4,0,-22
304,2023/03/11,1,8,0,0,1
317,2023/03/11,14,18,8,0,22
343,2023/03/11,2,4,0,0,2
353,2023/03/11,6,0,0,0,6
373,2023/03/11,10,12,7,0,17
374,2023/03/11,5,8,5,0,10
388,2023/03/11,19,18,14,1,33
419,2023/03/11,7,12,5,0,12
420,2023/03/11,7,6,4,0,11
462,2023/03/11,15,16,4,0,19
519,2023/03/11,5,0,6,1,11
525,2023/03/11,4,5,1,0,5
596,2023/03/11,6,8,1,0,7
597,2023/03/11,17,18,8,0,25
598,2023/03/11,6,6,2,0,8
1035,2023/03/11,9,12,5,0,14
1084,2023/03/11,23,10,11,1,34
1112,2023/03/11,12,0,0,0,12
1113,2023/03/11,11,0,0,0,11
1114,2023/03/11,20,0,7,0,27
1115,2023/03/11,10,0,3,0,13
1117,2023/03/11,13,0,0,0,13
1118,2023/03/11,11,0,2,0,13
1119,2023/03/11,10,0,0,0,10
1692,2023/03/11,9,6,5,0,14
1693,2023/03/11,4,0,3,0,7
1747,2023/03/11,37,30,26,0,63
1772,2023/03/11,12,0,1,0,13
1773,2023/03/11,12,0,0,0,12
1774,2023/03/11,6,8,2,0,8
1782,2023/03/11,44,33,20,6,64
1795,2023/03/11,46,28,17,0,63
1914,2023/03/11,9,0,0,0,9
1915,2023/03/11,5,6,0,0,5
1923,2023/03/11,8,0,0,0,8
1934,2023/03/11,5,5,1,0,6
1963,2023/03/11,8,18,6,0,14
1984,2023/03/11,6,6,3,0,9
2135,2023/03/11,9,0,5,0,14
2136,2023/03/11,7,0,0,0,7
2148,2023/03/11,6,4,4,0,10
2183,2023/03/11,16,6,7,0,23
2193,2023/03/11,28,27,21,8,49
2237,2023/03/11,3,0,1,0,4
2358,2023/03/11,6,12,1,0,7
2361,2023/03/11,8,14,6,0,14
2445,2023/03/11,10,12,7,0,17
2449,2023/03/11,11,12,2,0,13
2451,2023/03/11,25,50,11,0,36
2475,2023/03/11,12,0,0,0,12
2476,2023/03/11,10,0,1,0,11
2507,2023/03/11,17,6,15,0,32
2525,2023/03/11,6,0,3,0,9
2562,2023/03/11,7,6,5,0,12
2582,2023/03/11,8,0,0,0,8
2586,2023/03/11,40,12,13,12,53
2602,2023/03/11,9,0,0,0,9
2631,2023/03/11,35,6,6,0,41
2685,2023/03/11,10,8,5,0,15
2723,2023/03/11,15,0,1,0,16
2730,2023/03/11,6,6,2,0,8
2731,2023/03/11,7,0,0,0,7
2732,2023/03/11,14,0,1,0,15
2734,2023/03/11,5,8,2,0,7
2735,2023/03/11,10,0,8,0,18
2761,2023/03/11,22,5,14,0,36
2788,2023/03/11,18,8,22,15,40
2802,2023/03/11,3,6,0,0,3
2812,2023/03/11,8,0,2,0,10
2813,2023/03/11,9,0,3,0,12
2814,2023/03/11,5,6,2,0,7
2913,2023/03/11,6,6,2,0,8
2914,2023/03/11,11,0,1,0,12
3015,2023/03/11,8,0,1,0,9
3033,2023/03/11,7,0,0,0,7
3035,2023/03/11,8,0,1,0,9
4446,2023/03/11,32,27,14,7,46
12136,2023/03/11,20,36,22,0,42
12516,2023/03/11,3,0,2,0,5
12518,2023/03/11,5,4,5,0,10
12523,2023/03/11,8,16,4,0,12
16062,2023/03/11,7,0,1,0,8
16276,2023/03/11,5,4,0,0,5
19322,2023/03/11,8,0,0,0,8
19329,2023/03/11,7,0,0,0,7
19520,2023/03/11,9,0,0,0,9
19521,2023/03/11,10,0,1,0,11
21097,2023/03/11,8,0,0,0,8
21103,2023/03/11,6,0,0,0,6
21132,2023/03/11,12,30,20,0,32
21171,2023/03/11,0,4,1,0,1
21174,2023/03/11,18,24,12,1,30
21175,2023/03/11,12,20,10,0,22
21176,2023/03/11,16,8,3,13,19
75,2023/03/12,34,48,38,0,72
76,2023/03/12,35,64,41,1,76
99,2023/03/12,12,0,1,0,13
117,2023/03/12,5,4,1,0,6
118,2023/03/12,0,8,0,0,0
119,2023/03/12,4,4,1,0,5
120,2023/03/12,11,0,1,0,12
184,2023/03/12,5,9,5,1,10
195,2023/03/12,21,39,27,0,48
218,2023/03/12,25,33,29,0,54
296,2023/03/12,9,8,1,0,10
300,2023/03/12,-26,8,1,0,-25
304,2023/03/12,9,4,3,0,12
317,2023/03/12,18,12,6,0,24
343,2023/03/12,6,4,1,0,7
353,2023/03/12,6,0,0,0,6
373,2023/03/12,9,0,1,0,10
374,2023/03/12,8,0,4,0,12
388,2023/03/12,22,21,10,1,32
419,2023/03/12,8,0,7,0,15
420,2023/03/12,9,0,3,0,12
462,2023/03/12,27,8,9,0,36
519,2023/03/12,-2,6,4,12,2
525,2023/03/12,8,0,1,0,9
596,2023/03/12,13,4,4,0,17
597,2023/03/12,27,0,9,10,36
598,2023/03/12,10,0,2,0,12
1035,2023/03/12,10,6,2,0,12
1084,2023/03/12,21,10,9,9,30
1112,2023/03/12,12,0,2,0,14
1113,2023/03/12,11,6,2,0,13
1114,2023/03/12,13,6,0,0,13
1115,2023/03/12,7,6,4,0,11
1117,2023/03/12,13,0,0,0,13
1118,2023/03/12,9,0,1,0,10
1119,2023/03/12,10,0,1,0,11
1692,2023/03/12,10,6,5,0,15
1693,2023/03/12,1,6,1,0,2
1747,2023/03/12,26,0,12,2,38
1772,2023/03/12,11,0,3,0,14
1773,2023/03/12,12,0,1,0,13
1774,2023/03/12,12,0,0,0,12
1782,2023/03/12,33,12,13,7,46
1795,2023/03/12,29,0,13,9,42
1914,2023/03/12,9,0,1,0,10
1915,2023/03/12,11,0,3,0,14
1923,2023/03/12,8,0,2,0,10
1934,2023/03/12,9,5,4,2,13
1963,2023/03/12,14,0,11,0,25
1984,2023/03/12,9,0,1,0,10
2135,2023/03/12,4,6,3,0,7
2136,2023/03/12,7,6,2,0,9
2148,2023/03/12,6,0,4,0,10
2183,2023/03/12,9,6,6,0,15
2193,2023/03/12,8,0,11,0,19
2237,2023/03/12,2,6,0,0,2
2358,2023/03/12,13,0,4,0,17
2361,2023/03/12,9,0,6,0,15
2445,2023/03/12,9,6,7,0,16
2449,2023/03/12,21,6,3,0,24
2451,2023/03/12,64,0,12,2,76
2475,2023/03/12,12,0,1,0,13
2476,2023/03/12,9,0,2,0,11
2507,2023/03/12,8,0,6,1,14
2525,2023/03/12,3,6,0,0,3
2562,2023/03/12,8,6,3,0,11
2582,2023/03/12,8,0,0,0,8
2586,2023/03/12,15,16,19,0,34
2602,2023/03/12,9,0,2,0,11
2631,2023/03/12,35,0,4,0,39
2685,2023/03/12,9,0,4,1,13
2723,2023/03/12,14,0,0,0,14
2730,2023/03/12,10,0,3,0,13
2731,2023/03/12,7,6,3,0,10
2732,2023/03/12,13,0,0,0,13
2734,2023/03/12,11,0,7,0,18
2735,2023/03/12,2,4,0,0,2
2761,2023/03/12,13,20,15,0,28
2788,2023/03/12,-13,0,6,0,-7
2802,2023/03/12,9,0,1,0,10
2812,2023/03/12,6,0,0,0,6
2813,2023/03/12,6,0,3,0,9
2814,2023/03/12,9,0,3,0,12
2913,2023/03/12,10,0,0,0,10
2914,2023/03/12,10,0,1,0,11
3015,2023/03/12,7,8,1,0,8
3033,2023/03/12,7,0,0,0,7
3035,2023/03/12,7,0,1,0,8
4446,2023/03/12,23,12,6,5,29
12136,2023/03/12,16,0,21,0,37
12516,2023/03/12,1,0,0,0,1
12518,2023/03/12,4,4,3,0,7
12523,2023/03/12,20,0,10,0,30
16062,2023/03/12,6,6,1,0,7
16276,2023/03/12,9,0,1,0,10
19322,2023/03/12,8,0,1,0,9
19329,2023/03/12,7,6,2,0,9
19520,2023/03/12,9,0,1,0,10
19521,2023/03/12,9,0,2,0,11
21097,2023/03/12,8,0,0,0,8
21103,2023/03/12,6,0,1,0,7
21132,2023/03/12,1,15,9,2,10
21171,2023/03/12,3,0,1,0,4
21174,2023/03/12,17,12,9,0,26
21175,2023/03/12,10,8,11,0,21
21176,2023/03/12,0,0,1,1,1
75,2023/03/13,44,36,48,0,92
76,2023/03/13,57,48,58,1,115
99,2023/03/13,11,0,0,0,11
117,2023/03/13,8,4,2,0,10
118,2023/03/13,8,4,3,0,11
119,2023/03/13,7,0,3,0,10
120,2023/03/13,10,0,1,0,11
184,2023/03/13,8,12,7,0,15
195,2023/03/13,33,39,40,0,73
218,2023/03/13,29,36,31,0,60
296,2023/03/13,16,8,7,0,23
300,2023/03/13,-19,4,3,0,-16
304,2023/03/13,10,8,9,0,19
317,2023/03/13,24,12,10,0,34
343,2023/03/13,9,0,1,0,10
353,2023/03/13,6,0,0,0,6
373,2023/03/13,14,12,3,0,17
374,2023/03/13,4,4,3,0,7
388,2023/03/13,32,24,24,47,56
419,2023/03/13,7,18,6,0,13
420,2023/03/13,6,6,1,0,7
462,2023/03/13,26,8,10,0,36
519,2023/03/13,-12,6,5,0,-7
525,2023/03/13,7,0,0,0,7
596,2023/03/13,13,8,1,0,14
597,2023/03/13,8,12,13,1,21
598,2023/03/13,8,0,3,0,11
1035,2023/03/13,14,0,4,0,18
1084,2023/03/13,13,0,5,0,18
1112,2023/03/13,10,0,0,0,10
1113,2023/03/13,15,0,0,0,15
1114,2023/03/13,19,0,4,0,23
1115,2023/03/13,9,0,0,0,9
1117,2023/03/13,13,0,0,0,13
1118,2023/03/13,8,0,0,0,8
1119,2023/03/13,9,0,0,0,9
1692,2023/03/13,11,6,9,0,20
1693,2023/03/13,6,0,2,0,8
1747,2023/03/13,22,30,17,0,39
1772,2023/03/13,8,0,1,0,9
1773,2023/03/13,11,0,0,0,11
1774,2023/03/13,12,0,1,0,13
1782,2023/03/13,25,21,26,0,51
1795,2023/03/13,21,14,10,0,31
1914,2023/03/13,8,0,0,0,8
1915,2023/03/13,8,0,0,0,8
1923,2023/03/13,6,0,2,0,8
1934,2023/03/13,8,0,3,0,11
1963,2023/03/13,15,18,10,0,25
1984,2023/03/13,8,0,0,0,8
2135,2023/03/13,7,6,1,0,8
2136,2023/03/13,11,0,0,0,11
2148,2023/03/13,2,4,0,0,2
2183,2023/03/13,9,0,5,0,14
2193,2023/03/13,18,21,12,0,30
2237,2023/03/13,8,6,1,0,9
2358,2023/03/13,9,0,2,0,11
2361,2023/03/13,3,7,4,0,7
2445,2023/03/13,8,0,6,0,14
2449,2023/03/13,24,6,11,0,35
2451,2023/03/13,50,0,13,1,63
2475,2023/03/13,11,0,1,0,12
2476,2023/03/13,7,0,0,0,7
2507,2023/03/13,1,12,8,1,9
2525,2023/03/13,9,0,1,0,10
2562,2023/03/13,11,6,5,0,16
2582,2023/03/13,8,8,2,0,10
2586,2023/03/13,12,0,15,0,27
2602,2023/03/13,7,0,2,0,9
2631,2023/03/13,37,6,1,0,38
2685,2023/03/13,12,8,8,1,20
2723,2023/03/13,14,0,3,0,17
2730,2023/03/13,7,0,4,0,11
2731,2023/03/13,10,0,1,0,11
2732,2023/03/13,13,0,0,0,13
2734,2023/03/13,4,4,3,0,7
2735,2023/03/13,6,4,4,0,10
2761,2023/03/13,18,20,27,0,45
2788,2023/03/13,-17,24,6,0,-11
2802,2023/03/13,8,0,0,0,8
2812,2023/03/13,6,0,0,0,6
2813,2023/03/13,3,6,1,0,4
2814,2023/03/13,6,0,0,0,6
2913,2023/03/13,10,0,1,0,11
2914,2023/03/13,9,0,0,0,9
3015,2023/03/13,14,0,2,0,16
3033,2023/03/13,7,0,0,0,7
3035,2023/03/13,6,0,0,0,6
4446,2023/03/13,24,0,8,2,32
12136,2023/03/13,25,69,24,0,49
12516,2023/03/13,1,8,0,0,1
12518,2023/03/13,5,4,5,0,10
12523,2023/03/13,10,8,6,0,16
16062,2023/03/13,11,0,2,0,13
16276,2023/03/13,8,0,1,0,9
19322,2023/03/13,7,0,0,0,7
19329,2023/03/13,11,0,0,0,11
19520,2023/03/13,8,0,0,0,8
19521,2023/03/13,7,0,0,0,7
20920,2023/03/13,19,0,1,0,20
21103,2023/03/13,5,0,0,0,5
21132,2023/03/13,5,27,16,1,21
21171,2023/03/13,6,8,2,0,8
21174,2023/03/13,20,0,12,0,32
21175,2023/03/13,7,12,9,0,16
21176,2023/03/13,2,8,4,3,6
75,2023/03/14,32,36,47,0,79
76,2023/03/14,46,44,40,5,86
99,2023/03/14,11,0,0,0,11
117,2023/03/14,10,4,2,0,12
118,2023/03/14,9,0,4,0,13
119,2023/03/14,4,4,2,0,6
120,2023/03/14,9,0,0,0,9
184,2023/03/14,13,15,7,0,20
195,2023/03/14,32,36,40,0,72
218,2023/03/14,34,30,43,0,77
296,2023/03/14,17,4,5,0,22
300,2023/03/14,-18,0,4,0,-14
304,2023/03/14,9,8,2,0,11
317,2023/03/14,26,12,8,0,34
343,2023/03/14,8,4,1,0,9
353,2023/03/14,6,0,0,0,6
373,2023/03/14,17,0,7,0,24
374,2023/03/14,5,8,5,0,10
388,2023/03/14,-15,24,19,0,4
419,2023/03/14,13,0,7,0,20
420,2023/03/14,11,0,4,0,15
462,2023/03/14,24,0,5,0,29
519,2023/03/14,-11,6,4,0,-7
525,2023/03/14,7,0,0,0,7
596,2023/03/14,20,0,5,4,25
597,2023/03/14,6,12,15,13,21
598,2023/03/14,5,6,1,0,6
1035,2023/03/14,16,6,5,0,21
1084,2023/03/14,8,10,10,0,18
1112,2023/03/14,10,0,1,0,11
1113,2023/03/14,15,0,3,0,18
1114,2023/03/14,15,0,3,0,18
1115,2023/03/14,9,6,3,0,12
1117,2023/03/14,13,0,2,0,15
1118,2023/03/14,8,0,1,0,9
1119,2023/03/14,9,0,2,0,11
1692,2023/03/14,8,0,5,0,13
1693,2023/03/14,4,6,3,0,7
1747,2023/03/14,25,0,19,0,44
1772,2023/03/14,7,8,1,0,8
1773,2023/03/14,11,0,1,0,12
1774,2023/03/14,11,0,1,0,12
1782,2023/03/14,20,21,19,0,39
1795,2023/03/14,11,14,9,0,20
1914,2023/03/14,8,0,0,0,8
1915,2023/03/14,8,0,1,0,9
1923,2023/03/14,4,0,1,0,5
1934,2023/03/14,5,0,3,0,8
1963,2023/03/14,11,12,5,0,16
1984,2023/03/14,8,6,1,0,9
2135,2023/03/14,12,0,2,0,14
2136,2023/03/14,11,0,1,0,12
2148,2023/03/14,6,4,3,0,9
2183,2023/03/14,4,0,1,0,5
2193,2023/03/14,33,27,22,5,55
2237,2023/03/14,13,0,1,0,14
2358,2023/03/14,15,8,5,0,20
2361,2023/03/14,6,0,6,0,12
2445,2023/03/14,8,6,4,0,12
2449,2023/03/14,19,0,8,0,27
2451,2023/03/14,36,0,13,0,49
2475,2023/03/14,10,0,0,0,10
2476,2023/03/14,7,0,1,0,8
2507,2023/03/14,4,12,7,0,11
2525,2023/03/14,8,0,1,0,9
2562,2023/03/14,12,6,6,0,18
2582,2023/03/14,14,4,0,0,14
2586,2023/03/14,13,16,7,0,20
2602,2023/03/14,5,0,1,0,6
2631,2023/03/14,36,0,2,0,38
2685,2023/03/14,11,8,12,0,23
2723,2023/03/14,11,0,0,0,11
2730,2023/03/14,3,0,1,0,4
2731,2023/03/14,9,0,2,0,11
2732,2023/03/14,13,0,1,0,14
2734,2023/03/14,5,4,2,0,7
2735,2023/03/14,6,8,3,0,9
2761,2023/03/14,11,20,10,0,21
2788,2023/03/14,1,0,34,0,35
2812,2023/03/14,6,0,1,0,7
2813,2023/03/14,8,0,2,0,10
2814,2023/03/14,6,6,1,0,7
2913,2023/03/14,9,0,2,0,11
2914,2023/03/14,9,0,0,0,9
3015,2023/03/14,12,0,2,0,14
3033,2023/03/14,7,0,1,0,8
3035,2023/03/14,6,0,0,0,6
4446,2023/03/14,14,9,10,0,24
12136,2023/03/14,40,0,41,0,81
12516,2023/03/14,9,0,2,0,11
12518,2023/03/14,4,8,4,0,8
12523,2023/03/14,12,0,5,0,17
16062,2023/03/14,9,0,0,0,9
16276,2023/03/14,7,0,1,2,8
19322,2023/03/14,7,0,0,0,7
19329,2023/03/14,11,0,2,0,13
19520,2023/03/14,8,0,2,0,10
19521,2023/03/14,7,8,0,0,7
20920,2023/03/14,18,0,0,0,18
21097,2023/03/14,8,0,1,0,9
21103,2023/03/14,5,0,1,0,6
21132,2023/03/14,15,21,24,0,39
21171,2023/03/14,8,4,0,1,8
21174,2023/03/14,20,12,20,0,40
21175,2023/03/14,10,0,11,0,21
21176,2023/03/14,-1,4,4,1,3
75,2023/03/15,22,0,28,0,50
76,2023/03/15,45,0,50,0,95
99,2023/03/15,11,0,1,0,12
117,2023/03/15,12,0,2,0,14
118,2023/03/15,5,0,2,0,7
119,2023/03/15,6,0,2,0,8
120,2023/03/15,9,0,2,1,11
184,2023/03/15,21,0,10,0,31
195,2023/03/15,28,0,34,0,62
218,2023/03/15,33,9,32,0,65
296,2023/03/15,16,0,8,0,24
300,2023/03/15,11,4,2,0,13
304,2023/03/15,15,0,6,0,21
317,2023/03/15,30,0,5,0,35
343,2023/03/15,11,0,1,0,12
353,2023/03/15,6,0,0,0,6
373,2023/03/15,10,0,3,0,13
374,2023/03/15,8,0,6,0,14
388,2023/03/15,11,0,35,0,46
419,2023/03/15,6,0,5,0,11
420,2023/03/15,7,0,4,0,11
462,2023/03/15,19,0,5,0,24
519,2023/03/15,18,0,7,0,25
525,2023/03/15,7,0,0,0,7
596,2023/03/15,11,0,9,0,20
597,2023/03/15,-9,0,21,0,12
598,2023/03/15,10,0,2,0,12
1035,2023/03/15,17,6,6,0,23
1084,2023/03/15,8,0,12,0,20
1112,2023/03/15,9,0,0,0,9
1113,2023/03/15,12,0,0,0,12
1114,2023/03/15,12,0,4,0,16
1115,2023/03/15,12,0,3,0,15
1117,2023/03/15,11,0,2,0,13
1118,2023/03/15,7,0,2,0,9
1119,2023/03/15,7,0,0,0,7
1692,2023/03/15,3,0,1,0,4
1693,2023/03/15,7,0,4,0,11
1747,2023/03/15,31,25,32,0,63
1772,2023/03/15,14,0,0,0,14
1773,2023/03/15,10,0,1,0,11
1774,2023/03/15,10,0,0,0,10
1782,2023/03/15,22,0,23,0,45
1795,2023/03/15,16,0,13,0,29
1914,2023/03/15,8,0,0,0,8
1915,2023/03/15,7,0,1,0,8
1923,2023/03/15,3,0,1,0,4
1934,2023/03/15,2,0,2,0,4
1963,2023/03/15,18,0,6,0,24
1984,2023/03/15,13,0,1,1,14
2135,2023/03/15,10,0,2,0,12
2136,2023/03/15,10,0,2,0,12
2148,2023/03/15,7,0,5,0,12
2183,2023/03/15,9,6,1,0,10
2193,2023/03/15,21,15,22,1,43
2237,2023/03/15,12,0,1,0,13
2358,2023/03/15,10,0,5,0,15
2361,2023/03/15,0,0,0,0,0
2445,2023/03/15,10,6,0,0,10
2449,2023/03/15,11,0,4,0,15
2451,2023/03/15,23,0,13,0,36
2475,2023/03/15,10,0,0,0,10
2476,2023/03/15,6,0,2,0,8
2507,2023/03/15,9,0,5,0,14
2525,2023/03/15,7,0,1,0,8
2562,2023/03/15,12,0,5,0,17
2582,2023/03/15,18,0,3,0,21
2586,2023/03/15,22,16,22,0,44
2602,2023/03/15,4,0,0,0,4
2631,2023/03/15,34,0,4,0,38
2685,2023/03/15,3,4,4,0,7
2723,2023/03/15,11,0,1,0,12
2730,2023/03/15,2,0,1,0,3
2731,2023/03/15,7,0,1,0,8
2732,2023/03/15,12,0,4,0,16
2734,2023/03/15,7,0,2,0,9
2735,2023/03/15,11,0,7,0,18
2761,2023/03/15,21,0,21,0,42
2788,2023/03/15,-13,20,14,3,1
2812,2023/03/15,5,0,0,0,5
2813,2023/03/15,6,0,1,0,7
2814,2023/03/15,11,0,0,0,11
2913,2023/03/15,7,0,0,0,7
2914,2023/03/15,9,0,0,0,9
3015,2023/03/15,10,0,2,0,12
3033,2023/03/15,6,0,0,0,6
3035,2023/03/15,6,0,1,0,7
4446,2023/03/15,13,0,10,0,23
